Order Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales
04/08/2017,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,West,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384
04/08/2017,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952
04/08/2017,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,West,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784
19/08/2015,LH-16900,Lena Hernandez,Consumer,United States,Jonesboro,Arkansas,South,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82
01/04/2017,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,East,Office Supplies,Labels,Avery 473,20.7
01/04/2017,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,East,Office Supplies,Supplies,Acme Value Line Scissors,10.95
01/04/2017,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,East,Office Supplies,Binders,Avery Hanging File Binders,14.352
16/05/2018,JM-15865,John Murray,Consumer,United States,Akron,Ohio,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024
24/08/2016,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,South,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080.0
24/08/2016,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,South,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96
24/08/2016,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,South,Technology,Phones,LG G3,587.97
23/09/2015,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Paper,Xerox 217,32.4
23/09/2015,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,404.9
23/09/2015,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9449.95
23/09/2015,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Binders,GBC Instant Report Kit,12.94
19/06/2018,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264
19/06/2018,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,444.0
19/06/2018,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1982,146.176
21/12/2018,RB-19465,Rick Bensley,Home Office,United States,Fremont,Nebraska,Central,Furniture,Furnishings,Staple-based wall hangings,15.92
07/08/2018,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,West,Technology,Phones,GE DSL Phone Line Filter,159.96
07/08/2018,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,West,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76
22/08/2017,DD-13570,Dorothy Dickinson,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312
07/09/2016,MC-17275,Marc Crier,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96
07/09/2016,MC-17275,Marc Crier,Consumer,United States,New York City,New York,East,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,27.414
25/12/2016,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,Central,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98
25/12/2016,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,Central,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98
25/12/2016,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Paper,Xerox 1978,17.34
25/12/2016,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,Newell 351,3.28
02/05/2016,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,Central,Office Supplies,Labels,Avery 501,8.856
02/05/2016,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,Central,Technology,Phones,Samsung Rugby III,158.376
24/11/2017,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96
24/11/2016,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.168
24/11/2016,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 225,19.44
24/11/2016,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86
24/11/2016,TS-21340,Toby Swindell,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392
04/09/2018,MM-17920,Michael Moore,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04
11/05/2018,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44
11/05/2018,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,Avery 50,37.59
11/05/2018,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032
11/05/2015,BG-11695,Brooke Gillingham,Corporate,United States,Watertown,New York,East,Office Supplies,Appliances,Staple holder,35.91
27/07/2018,MG-18145,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,South,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032
06/05/2018,GZ-14470,Gary Zandusky,Consumer,United States,Arlington,Virginia,South,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66
19/09/2015,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Storage,Project Tote Personal File,67.344
19/09/2015,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,South,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",201.86449864780047
29/03/2016,DO-13435,Denny Ordway,Consumer,United States,Seattle,Washington,West,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28
18/11/2015,AB-10600,Ann Blume,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48
02/07/2016,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,South,Office Supplies,Paper,Easy-staple paper,11.952
02/07/2016,KB-16315,Karl Braun,Consumer,United States,Hollywood,Florida,South,Office Supplies,Paper,Xerox 1957,15.552
08/09/2015,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,South,Office Supplies,Fasteners,Advantus Plastic Paper Clips,45.0
08/09/2015,TT-21070,Ted Trevino,Consumer,United States,Chesapeake,Virginia,South,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97
02/10/2018,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12
02/10/2018,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,West,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14
19/11/2018,DD-13570,Dorothy Dickinson,Consumer,United States,Alexandria,Virginia,South,Office Supplies,Fasteners,OIC Binder Clips,25.06
30/12/2017,KD-16495,Keith Dawkins,Corporate,United States,Deer Park,Texas,Central,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,6.924
01/12/2018,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,37.392
01/12/2018,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12
13/06/2017,SS-20590,Sonia Sunley,Consumer,United States,Wichita,Kansas,Central,Office Supplies,Labels,Avery 51,18.9
19/05/2015,JH-15820,John Huston,Consumer,United States,Midland,Michigan,Central,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42
30/01/2018,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74
30/01/2018,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,Office Supplies,Art,Newell 338,8.82
30/01/2018,EH-14125,Eugene Hildebrand,Home Office,United States,San Francisco,California,West,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.784
28/11/2016,TP-21415,Tom Prescott,Consumer,United States,Freeport,New York,East,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59
23/10/2018,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,Central,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762
23/10/2018,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,Central,Office Supplies,Storage,Advantus Rolling Storage Box,13.72
23/10/2018,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,Central,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,55.2
23/10/2018,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,Central,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",259.136
07/09/2018,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 519,29.24
07/09/2018,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552
07/09/2018,CB-12025,Cassandra Brandow,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,Poly String Tie Envelopes,4.896
29/12/2017,MP-17965,Michael Paige,Corporate,United States,Bristol,Tennessee,South,Office Supplies,Binders,GBC Wire Binding Strips,38.088
29/12/2017,MP-17965,Michael Paige,Corporate,United States,Bristol,Tennessee,South,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808
05/12/2016,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984
05/12/2016,SW-20245,Scot Wooten,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26.064
01/11/2015,SM-20950,Suzanne McNair,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696
16/04/2017,AP-10915,Arthur Prichep,Consumer,United States,Columbus,Georgia,South,Office Supplies,Art,Newell 341,12.84
14/05/2018,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,East,Technology,Phones,Google Nexus 5,539.97
14/05/2018,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,East,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58
14/03/2016,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,East,Office Supplies,Labels,Avery 476,16.52
14/03/2016,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,East,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,671.94
14/01/2018,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,West,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064
14/01/2018,TP-21565,Tracy Poddar,Corporate,United States,Aurora,Colorado,West,Office Supplies,Storage,Mobile Personal File Cube,168.624
08/03/2016,AR-10825,Anthony Rawles,Corporate,United States,Long Beach,New York,East,Office Supplies,Paper,Xerox 1997,19.44
11/10/2015,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,West,Office Supplies,Storage,Iris Project Case,31.92
11/10/2015,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,West,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568
13/04/2016,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,West,Office Supplies,Paper,Xerox 210,31.104
13/04/2016,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,West,Office Supplies,Paper,Xerox 1973,54.816
16/11/2018,JK-15370,Jay Kimmel,Consumer,United States,Fresno,California,West,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,48.86
01/07/2017,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",14.2
01/07/2017,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Paper,Xerox 210,12.96
01/07/2017,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,South,Office Supplies,Binders,Binding Machine Supplies,58.34
29/11/2016,EK-13795,Eileen Kiefer,Home Office,United States,Santa Ana,California,West,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3
07/04/2015,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,South,Technology,Phones,AT&T TR1909W,629.95
07/04/2015,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,South,Office Supplies,Paper,Xerox 1945,122.97
16/06/2017,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35
06/03/2018,BF-11170,Ben Ferrer,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,Economy Binders,14.976
07/10/2018,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24
06/10/2018,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96
06/10/2018,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04
06/10/2018,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91
05/12/2017,AG-10300,Aleksandra Gannaway,Corporate,United States,Franklin,Massachusetts,East,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94
21/10/2017,CM-12160,Charles McCrossin,Consumer,United States,Baltimore,Maryland,East,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16
18/05/2018,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,Central,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874
18/05/2018,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,Central,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996
18/05/2018,SG-20890,Susan Gilcrest,Corporate,United States,Mcallen,Texas,Central,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928
26/09/2017,CS-12175,Charles Sheldon,Corporate,United States,Iowa City,Iowa,Central,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99
17/11/2018,HL-15040,Hunter Lopez,Consumer,United States,Newark,Delaware,East,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97
08/07/2016,DM-13015,Darrin Martin,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1990,21.12
16/11/2016,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,West,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42
16/11/2016,HK-14890,Heather Kirkland,Corporate,United States,Boise,Idaho,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776
18/06/2016,BG-11740,Bruce Geld,Consumer,United States,San Diego,California,West,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98
08/04/2017,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7
18/04/2016,RF-19735,Roland Fjeld,Consumer,United States,New York City,New York,East,Office Supplies,Labels,Avery 486,21.93
03/12/2017,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816
03/12/2017,CJ-12010,Caroline Jumper,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192
10/12/2016,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,East,Office Supplies,Labels,Avery 486,7.31
10/12/2016,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,East,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799.984
